week,player1,player2,balance_code,playerwin,char1,char2
25,Deanerbeck,Ellen,1.2,Ellen,Wizard,Rogue
25,Deanerbeck,Luca1802,1.2,Luca1802,Barbarian,Knight
25,Deanerbeck,Luca1802,1.2,Luca1802,Wizard,Barbarian
25,Deanerbeck,Nari,1.2,Deanerbeck,Healer,Wizard
25,Deanerbeck,Nari,1.2,Deanerbeck,Rogue,Gunner
25,Deanerbeck,Nari,1.2,Deanerbeck,Rogue,Wizard
25,Deanerbeck,Nari,1.2,Nari,Healer,Wizard
25,Deanerbeck,Nari,1.2,Nari,Rogue,Gunner
25,Deanerbeck,Nari,1.2,Nari,Wizard,Archer
25,Deanerbeck,Nari,1.2,Nari,Wizard,Rogue
25,Deanerbeck,apropos0,1.2,apropos0,Barbarian,Wizard
25,Deanerbeck,apropos0,1.2,apropos0,Gunner,Wizard
25,Deanerbeck,l17r,1.2,Deanerbeck,Archer,Rogue
25,Deanerbeck,l17r,1.2,Deanerbeck,Wizard,Barbarian
25,ECDr,Beccccca,1.2,ECDr,Gunner,Wizard
25,ECDr,Beccccca,1.2,ECDr,Wizard,Gunner
25,ECDr,DX13,1.2,DX13,Gunner,Monk
25,ECDr,DX13,1.2,DX13,Gunner,Wizard
25,ECDr,DX13,1.2,ECDr,Gunner,Barbarian
25,ECDr,DX13,1.2,ECDr,Gunner,Wizard
25,ECDr,Deanerbeck,1.2,Deanerbeck,Gunner,Wizard
25,ECDr,Deanerbeck,1.2,Deanerbeck,Wizard,Rogue
25,ECDr,Deanerbeck,1.2,ECDr,Gunner,Wizard
25,ECDr,Deanerbeck,1.2,ECDr,Wizard,Rogue
25,ECDr,Ellen,1.2,ECDr,Gunner,Barbarian
25,ECDr,Ellen,1.2,ECDr,Gunner,Wizard
25,ECDr,Frp97,1.2,ECDr,Gunner,Barbarian
25,ECDr,Frp97,1.2,ECDr,Gunner,Wizard
25,ECDr,Luca1802,1.2,Luca1802,Barbarian,Knight
25,ECDr,Luca1802,1.2,Luca1802,Gunner,Wizard
25,ECDr,Nari,1.2,ECDr,Gunner,Wizard
25,ECDr,Nari,1.2,ECDr,Rogue,Gunner
25,ECDr,Nari,1.2,Nari,Gunner,Wizard
25,ECDr,Nari,1.2,Nari,Rogue,Gunner
25,ECDr,apropos0,1.2,ECDr,Gunner,Wizard
25,ECDr,apropos0,1.2,apropos0,Gunner,Rogue
25,ECDr,apropos0,1.2,apropos0,Gunner,Wizard
25,Ellen,Luca1802,1.2,Ellen,Gunner,Barbarian
25,Ellen,Luca1802,1.2,Ellen,Knight,Barbarian
25,Ellen,Nari,1.2,Ellen,Gunner,Barbarian
25,Ellen,Nari,1.2,Ellen,Rogue,Gunner
25,Ellen,Nari,1.2,Nari,Gunner,Barbarian
25,Ellen,Nari,1.2,Nari,Rogue,Gunner
25,Ellen,apropos0,1.2,apropos0,Gunner,Barbarian
25,Ellen,apropos0,1.2,apropos0,Gunner,Rogue
25,Ellen,elennon,1.2,Ellen,Gunner,Barbarian
25,Ellen,elennon,1.2,Ellen,Monk,Gunner
25,Ellen,l17r,1.2,l17r,Archer,Rogue
25,Ellen,l17r,1.2,l17r,Gunner,Barbarian
25,Luca1802,Beccccca,1.2,Beccccca,Knight,Barbarian
25,Luca1802,Beccccca,1.2,Beccccca,Wizard,Archer
25,Luca1802,BerrySauce,1.2,Luca1802,Barbarian,Knight
25,Luca1802,BerrySauce,1.2,Luca1802,Knight,Barbarian
25,Luca1802,DX13,1.2,DX13,Gunner,Wizard
25,Luca1802,DX13,1.2,DX13,Knight,Barbarian
25,Luca1802,DX13,1.2,Luca1802,Gunner,Wizard
25,Luca1802,DX13,1.2,Luca1802,Knight,Barbarian
25,Luca1802,DavetheRave,1.2,Luca1802,Gunner,Archer
25,Luca1802,DavetheRave,1.2,Luca1802,Knight,Barbarian
25,Luca1802,Deanerbeck,1.2,Luca1802,Knight,Barbarian
25,Luca1802,Deanerbeck,1.2,Luca1802,Wizard,Rogue
25,Luca1802,Ellen,1.2,Luca1802,Barbarian,Gunner
25,Luca1802,Ellen,1.2,Luca1802,Barbarian,Knight
25,Luca1802,Ellen,1.2,Luca1802,Gunner,Barbarian
25,Luca1802,Ellen,1.2,Luca1802,Knight,Barbarian
25,Luca1802,Frp97,1.2,Luca1802,Gunner,Barbarian
25,Luca1802,Frp97,1.2,Luca1802,Knight,Barbarian
25,Luca1802,dalinar,1.2,dalinar,Knight,Barbarian
25,Luca1802,dalinar,1.2,dalinar,Rogue,Archer
25,Luca1802,elennon,1.2,Luca1802,Knight,Barbarian
25,Luca1802,elennon,1.2,Luca1802,Wizard,Gunner
25,Luca1802,timri,1.2,timri,Gunner,Barbarian
25,Luca1802,timri,1.2,timri,Knight,Barbarian
25,Nari,DX13,1.2,DX13,Healer,Monk
25,Nari,DX13,1.2,DX13,Rogue,Gunner
25,Nari,DX13,1.2,Nari,Gunner,Archer
25,Nari,DX13,1.2,Nari,Gunner,Wizard
25,Nari,DX13,1.2,Nari,Rogue,Gunner
25,Nari,Deanerbeck,1.2,Deanerbeck,Healer,Barbarian
25,Nari,Deanerbeck,1.2,Deanerbeck,Rogue,Gunner
25,Nari,Deanerbeck,1.2,Deanerbeck,Rogue,Wizard
25,Nari,Deanerbeck,1.2,Deanerbeck,Wizard,Rogue
25,Nari,Luca1802,1.2,Luca1802,Knight,Barbarian
25,Nari,Luca1802,1.2,Luca1802,Rogue,Gunner
25,Nari,Luca1802,1.2,Nari,Barbarian,Knight
25,Nari,Luca1802,1.2,Nari,Rogue,Gunner
25,Nari,apropos0,1.2,Nari,Gunner,Wizard
25,Nari,apropos0,1.2,Nari,Healer,Archer
25,Nari,apropos0,1.2,Nari,Rogue,Gunner
25,Nari,dalinar,1.2,dalinar,Archer,Rogue
25,Nari,dalinar,1.2,dalinar,Rogue,Gunner
25,Nari,l17r,1.2,l17r,Archer,Rogue
25,Nari,l17r,1.2,l17r,Rogue,Gunner
25,apropos0,BerrySauce,1.2,apropos0,Gunner,Rogue
25,apropos0,BerrySauce,1.2,apropos0,Knight,Barbarian
25,apropos0,DX13,1.2,DX13,Archer,Healer
25,apropos0,DX13,1.2,DX13,Gunner,Rogue
25,apropos0,DX13,1.2,DX13,Gunner,Wizard
25,apropos0,DX13,1.2,DX13,Healer,Archer
25,apropos0,DX13,1.2,apropos0,Archer,Monk
25,apropos0,DX13,1.2,apropos0,Barbarian,Gunner
25,apropos0,DX13,1.2,apropos0,Gunner,Healer
25,apropos0,DX13,1.2,apropos0,Gunner,Knight
25,apropos0,DX13,1.2,apropos0,Gunner,Monk
25,apropos0,DX13,1.2,apropos0,Gunner,Rogue
25,apropos0,DX13,1.2,apropos0,Gunner,Wizard
25,apropos0,DX13,1.2,apropos0,Knight,Wizard
25,apropos0,Deanerbeck,1.2,apropos0,Gunner,Wizard
25,apropos0,Deanerbeck,1.2,apropos0,Wizard,Rogue
25,apropos0,ECDr,1.2,ECDr,Gunner,Rogue
25,apropos0,ECDr,1.2,ECDr,Gunner,Wizard
25,apropos0,ECDr,1.2,apropos0,Gunner,Rogue
25,apropos0,ECDr,1.2,apropos0,Gunner,Wizard
25,apropos0,Ellen,1.2,Ellen,Gunner,Barbarian
25,apropos0,Ellen,1.2,Ellen,Gunner,Rogue
25,apropos0,Luca1802,1.2,Luca1802,Barbarian,Knight
25,apropos0,Luca1802,1.2,Luca1802,Gunner,Rogue
25,apropos0,Luca1802,1.2,Luca1802,Gunner,Wizard
25,apropos0,Luca1802,1.2,Luca1802,Knight,Barbarian
25,apropos0,Nari,1.2,apropos0,Gunner,Rogue
25,apropos0,Nari,1.2,apropos0,Rogue,Gunner
25,apropos0,cptKav,1.2,apropos0,Archer,Rogue
25,apropos0,cptKav,1.2,apropos0,Gunner,Wizard
25,apropos0,cptKav,1.2,apropos0,Knight,Monk
25,apropos0,cptKav,1.2,cptKav,Gunner,Wizard
25,apropos0,cptKav,1.2,cptKav,Rogue,Barbarian
25,apropos0,elennon,1.2,apropos0,Archer,Gunner
25,apropos0,elennon,1.2,apropos0,Gunner,Rogue
25,apropos0,elennon,1.2,elennon,Gunner,Wizard
25,apropos0,elennon,1.2,elennon,Wizard,Gunner
25,apropos0,l17r,1.2,apropos0,Archer,Rogue
25,apropos0,l17r,1.2,apropos0,Gunner,Wizard
25,apropos0,timri,1.2,apropos0,Gunner,Barbarian
25,apropos0,timri,1.2,apropos0,Gunner,Wizard
25,apropos0,timri,1.2,timri,Gunner,Barbarian
25,apropos0,timri,1.2,timri,Gunner,Rogue
25,cptKav,Beccccca,1.2,cptKav,Healer,Archer
25,cptKav,Beccccca,1.2,cptKav,Wizard,Gunner
25,cptKav,DX13,1.2,DX13,Gunner,Wizard
25,cptKav,DX13,1.2,DX13,Rogue,Healer
25,cptKav,DX13,1.2,cptKav,Barbarian,Archer
25,cptKav,DX13,1.2,cptKav,Gunner,Wizard
25,cptKav,Luca1802,1.2,Luca1802,Barbarian,Knight
25,cptKav,Luca1802,1.2,Luca1802,Rogue,Gunner
25,cptKav,Luca1802,1.2,cptKav,Gunner,Barbarian
25,cptKav,Luca1802,1.2,cptKav,Rogue,Barbarian
25,cptKav,Nari,1.2,Nari,Knight,Gunner
25,cptKav,Nari,1.2,Nari,Rogue,Gunner
25,cptKav,l17r,1.2,l17r,Archer,Rogue
25,cptKav,l17r,1.2,l17r,Monk,Rogue
25,dalinar,Beccccca,1.2,Beccccca,Barbarian,Knight
25,dalinar,Beccccca,1.2,Beccccca,Wizard,Gunner
25,dalinar,Ellen,1.2,dalinar,Gunner,Barbarian
25,dalinar,Ellen,1.2,dalinar,Knight,Barbarian
25,dalinar,apropos0,1.2,apropos0,Gunner,Rogue
25,dalinar,apropos0,1.2,apropos0,Knight,Rogue
25,elennon,Beccccca,1.2,elennon,Archer,Healer
25,elennon,Beccccca,1.2,elennon,Wizard,Gunner
25,elennon,BerrySauce,1.2,BerrySauce,Barbarian,Knight
25,elennon,BerrySauce,1.2,BerrySauce,Monk,Rogue
25,elennon,DX13,1.2,DX13,Monk,Gunner
25,elennon,DX13,1.2,DX13,Wizard,Gunner
25,elennon,Deanerbeck,1.2,Deanerbeck,Healer,Wizard
25,elennon,Deanerbeck,1.2,Deanerbeck,Monk,Rogue
25,elennon,Deanerbeck,1.2,elennon,Archer,Gunner
25,elennon,Deanerbeck,1.2,elennon,Archer,Rogue
25,elennon,Deanerbeck,1.2,elennon,Barbarian,Wizard
25,elennon,Deanerbeck,1.2,elennon,Wizard,Rogue
25,elennon,Ellen,1.2,elennon,Gunner,Barbarian
25,elennon,Ellen,1.2,elennon,Monk,Rogue
25,elennon,Nari,1.2,Nari,Monk,Rogue
25,elennon,Nari,1.2,Nari,Rogue,Gunner
25,elennon,Nari,1.2,elennon,Rogue,Gunner
25,elennon,Nari,1.2,elennon,Wizard,Archer
25,elennon,Nari,1.2,elennon,Wizard,Rogue
25,elennon,apropos0,1.2,elennon,Gunner,Wizard
25,elennon,apropos0,1.2,elennon,Monk,Gunner
25,elennon,cptKav,1.2,cptKav,Archer,Monk
25,elennon,cptKav,1.2,cptKav,Wizard,Archer
25,elennon,l17r,1.2,l17r,Archer,Rogue
25,elennon,l17r,1.2,l17r,Monk,Rogue
25,l17r,Beccccca,1.2,Beccccca,Archer,Rogue
25,l17r,Beccccca,1.2,Beccccca,Wizard,Gunner
25,l17r,Beccccca,1.2,l17r,Archer,Rogue
25,l17r,Beccccca,1.2,l17r,Wizard,Gunner
25,l17r,Ellen,1.2,Ellen,Archer,Rogue
25,l17r,Ellen,1.2,Ellen,Gunner,Barbarian
25,l17r,Ellen,1.2,l17r,Archer,Rogue
25,l17r,Ellen,1.2,l17r,Gunner,Barbarian
25,l17r,Frp97,1.2,Frp97,Archer,Rogue
25,l17r,Frp97,1.2,Frp97,Gunner,Barbarian
25,l17r,Frp97,1.2,l17r,Archer,Rogue
25,l17r,Frp97,1.2,l17r,Gunner,Barbarian
25,l17r,Luca1802,1.2,l17r,Archer,Rogue
25,l17r,Luca1802,1.2,l17r,Knight,Barbarian
25,l17r,cptKav,1.2,l17r,Archer,Rogue
25,l17r,cptKav,1.2,l17r,Knight,Rogue
25,l17r,cptKav,1.2,l17r,Rogue,Knight
25,l17r,dalinar,1.2,l17r,Archer,Rogue
25,l17r,timri,1.2,timri,Archer,Rogue
25,l17r,timri,1.2,timri,Gunner,Barbarian
25,timri,BerrySauce,1.2,timri,Barbarian,Knight
25,timri,BerrySauce,1.2,timri,Gunner,Barbarian
25,timri,ECDr,1.2,ECDr,Gunner,Barbarian
25,timri,ECDr,1.2,ECDr,Gunner,Wizard
25,timri,Ellen,1.2,timri,Gunner,Barbarian
25,timri,Frp97,1.2,Frp97,Gunner,Barbarian
25,timri,Frp97,1.2,timri,Gunner,Barbarian
25,timri,Luca1802,1.2,timri,Gunner,Barbarian
25,timri,Luca1802,1.2,timri,Knight,Barbarian
25,timri,apropos0,1.2,apropos0,Gunner,Barbarian
25,timri,apropos0,1.2,apropos0,Gunner,Wizard
25,timri,apropos0,1.2,timri,Gunner,Barbarian
25,timri,apropos0,1.2,timri,Gunner,Rogue
25,timri,dalinar,1.2,dalinar,Archer,Barbarian
25,timri,dalinar,1.2,dalinar,Gunner,Barbarian
26,Beccccca,Deanerbeck,1.2,Beccccca,Wizard,Archer
26,Beccccca,Deanerbeck,1.2,Beccccca,Wizard,Rogue
26,Beccccca,Frp97,1.2,Beccccca,Archer,Wizard
26,Beccccca,Frp97,1.2,Beccccca,Barbarian,Gunner
26,Beccccca,Frp97,1.2,Frp97,Gunner,Barbarian
26,Beccccca,Frp97,1.2,Frp97,Wizard,Archer
26,Beccccca,alan,1.2,alan,Archer,Gunner
26,Beccccca,alan,1.2,alan,Wizard,Archer
26,Beccccca,apropos0,1.2,Beccccca,Gunner,Rogue
26,Beccccca,apropos0,1.2,Beccccca,Wizard,Archer
26,Beccccca,elennon,1.2,elennon,Healer,Gunner
26,Beccccca,elennon,1.2,elennon,Wizard,Archer
26,DX13,Beccccca,1.2,Beccccca,Knight,Wizard
26,DX13,Beccccca,1.2,Beccccca,Monk,Barbarian
26,DX13,Beccccca,1.2,Beccccca,Wizard,Archer
26,DX13,DavetheRave,1.2,DX13,Archer,Monk
26,DX13,DavetheRave,1.2,DX13,Healer,Barbarian
26,DX13,DavetheRave,1.2,DavetheRave,Monk,Barbarian
26,DX13,DavetheRave,1.2,DavetheRave,Rogue,Monk
26,DX13,Deanerbeck,1.2,DX13,Archer,Monk
26,DX13,Deanerbeck,1.2,DX13,Wizard,Rogue
26,DX13,Frp97,1.2,DX13,Barbarian,Gunner
26,DX13,Frp97,1.2,DX13,Gunner,Barbarian
26,DX13,Frp97,1.2,Frp97,Archer,Healer
26,DX13,Frp97,1.2,Frp97,Archer,Knight
26,DX13,Frp97,1.2,Frp97,Barbarian,Gunner
26,DX13,Frp97,1.2,Frp97,Gunner,Barbarian
26,DX13,Frp97,1.2,Frp97,Knight,Archer
26,DX13,Frp97,1.2,Frp97,Monk,Healer
26,DX13,Luca1802,1.2,DX13,Gunner,Rogue
26,DX13,Luca1802,1.2,DX13,Knight,Barbarian
26,DX13,Luca1802,1.2,Luca1802,Gunner,Wizard
26,DX13,Luca1802,1.2,Luca1802,Knight,Barbarian
26,DX13,aaaa,1.2,aaaa,Archer,Monk
26,DX13,aaaa,1.2,aaaa,Barbarian,Gunner
26,DX13,alan,1.2,alan,Knight,Archer
26,DX13,alan,1.2,alan,Monk,Gunner
26,DX13,apropos0,1.2,DX13,Gunner,Wizard
26,DX13,apropos0,1.2,DX13,Healer,Archer
26,DX13,apropos0,1.2,DX13,Knight,Barbarian
26,DX13,apropos0,1.2,apropos0,Gunner,Knight
26,DX13,apropos0,1.2,apropos0,Gunner,Rogue
26,DX13,apropos0,1.2,apropos0,Gunner,Wizard
26,DX13,apropos0,1.2,apropos0,Knight,Healer
26,DX13,apropos0,1.2,apropos0,Rogue,Barbarian
26,DX13,elennon,1.2,elennon,Gunner,Healer
26,DX13,elennon,1.2,elennon,Monk,Gunner
26,DX13,timri,1.2,timri,Gunner,Barbarian
26,DX13,timri,1.2,timri,Monk,Barbarian
26,DavetheRave,Frp97,1.2,DavetheRave,Barbarian,Gunner
26,DavetheRave,Frp97,1.2,DavetheRave,Gunner,Archer
26,DavetheRave,Luca1802,1.2,DavetheRave,Healer,Barbarian
26,DavetheRave,Luca1802,1.2,DavetheRave,Knight,Barbarian
26,DavetheRave,l17r,1.2,DavetheRave,Archer,Rogue
26,DavetheRave,l17r,1.2,DavetheRave,Monk,Rogue
26,Deanerbeck,Beccccca,1.2,Beccccca,Wizard,Archer
26,Deanerbeck,Beccccca,1.2,Beccccca,Wizard,Rogue
26,Deanerbeck,Beccccca,1.2,Deanerbeck,Gunner,Wizard
26,Deanerbeck,Beccccca,1.2,Deanerbeck,Wizard,Archer
26,Deanerbeck,DX13,1.2,DX13,Gunner,Rogue
26,Deanerbeck,DX13,1.2,DX13,Wizard,Gunner
26,Deanerbeck,DX13,1.2,Deanerbeck,Knight,Gunner
26,Deanerbeck,DX13,1.2,Deanerbeck,Wizard,Rogue
26,Deanerbeck,Luca1802,1.2,Luca1802,Knight,Barbarian
26,Deanerbeck,Luca1802,1.2,Luca1802,Wizard,Gunner
26,Deanerbeck,apropos0,1.2,Deanerbeck,Gunner,Rogue
26,Deanerbeck,apropos0,1.2,Deanerbeck,Wizard,Rogue
26,Deanerbeck,apropos0,1.2,apropos0,Gunner,Rogue
26,Deanerbeck,apropos0,1.2,apropos0,Gunner,Wizard
26,Deanerbeck,apropos0,1.2,apropos0,Wizard,Gunner
26,Deanerbeck,cptKav,1.2,Deanerbeck,Healer,Wizard
26,Deanerbeck,cptKav,1.2,Deanerbeck,Wizard,Gunner
26,Deanerbeck,dalinar,1.2,dalinar,Barbarian,Knight
26,Deanerbeck,dalinar,1.2,dalinar,Wizard,Rogue
26,ECDr,Beccccca,1.2,Beccccca,Gunner,Wizard
26,ECDr,Beccccca,1.2,Beccccca,Wizard,Archer
26,ECDr,Beccccca,1.2,ECDr,Gunner,Wizard
26,ECDr,Beccccca,1.2,ECDr,Wizard,Archer
26,ECDr,Deanerbeck,1.2,Deanerbeck,Gunner,Wizard
26,ECDr,Deanerbeck,1.2,Deanerbeck,Wizard,Rogue
26,ECDr,Deanerbeck,1.2,ECDr,Gunner,Wizard
26,ECDr,Deanerbeck,1.2,ECDr,Wizard,Rogue
26,ECDr,Luca1802,1.2,ECDr,Gunner,Wizard
26,ECDr,Luca1802,1.2,ECDr,Knight,Barbarian
26,ECDr,apropos0,1.2,ECDr,Gunner,Rogue
26,ECDr,apropos0,1.2,ECDr,Gunner,Wizard
26,ECDr,apropos0,1.2,apropos0,Gunner,Rogue
26,ECDr,apropos0,1.2,apropos0,Gunner,Wizard
26,ECDr,dalinar,1.2,ECDr,Gunner,Wizard
26,ECDr,dalinar,1.2,ECDr,Knight,Wizard
26,ECDr,dalinar,1.2,ECDr,Rogue,Knight
26,ECDr,l17r,1.2,l17r,Archer,Rogue
26,ECDr,l17r,1.2,l17r,Gunner,Wizard
26,Luca1802,DX13,1.2,DX13,Gunner,Monk
26,Luca1802,DX13,1.2,DX13,Knight,Barbarian
26,Luca1802,DX13,1.2,DX13,Knight,Rogue
26,Luca1802,DX13,1.2,Luca1802,Archer,Healer
26,Luca1802,DX13,1.2,Luca1802,Knight,Barbarian
26,Luca1802,DX13,1.2,Luca1802,Knight,Healer
26,Luca1802,DX13,1.2,Luca1802,Knight,Rogue
26,Luca1802,Deanerbeck,1.2,Luca1802,Gunner,Wizard
26,Luca1802,Deanerbeck,1.2,Luca1802,Knight,Barbarian
26,Luca1802,Nari,1.2,Nari,Knight,Barbarian
26,Luca1802,Nari,1.2,Nari,Rogue,Gunner
26,Luca1802,apropos0,1.2,Luca1802,Gunner,Wizard
26,Luca1802,apropos0,1.2,Luca1802,Knight,Barbarian
26,Luca1802,apropos0,1.2,apropos0,Gunner,Rogue
26,Luca1802,apropos0,1.2,apropos0,Knight,Barbarian
26,Luca1802,cptKav,1.2,Luca1802,Healer,Knight
26,Luca1802,cptKav,1.2,Luca1802,Knight,Barbarian
26,Luca1802,dalinar,1.2,dalinar,Barbarian,Knight
26,Luca1802,dalinar,1.2,dalinar,Knight,Barbarian
26,Luca1802,elennon,1.2,elennon,Gunner,Healer
26,Luca1802,elennon,1.2,elennon,Knight,Barbarian
26,Luca1802,l17r,1.2,Luca1802,Archer,Rogue
26,Luca1802,l17r,1.2,Luca1802,Knight,Barbarian
26,Luca1802,l17r,1.2,l17r,Archer,Rogue
26,Luca1802,l17r,1.2,l17r,Knight,Barbarian
26,Luca1802,timri,1.2,Luca1802,Gunner,Barbarian
26,Luca1802,timri,1.2,Luca1802,Knight,Barbarian
26,Nari,Luca1802,1.2,Nari,Knight,Barbarian
26,Nari,Luca1802,1.2,Nari,Rogue,Gunner
26,apropos0,DX13,1.2,DX13,Archer,Barbarian
26,apropos0,DX13,1.2,DX13,Gunner,Monk
26,apropos0,DX13,1.2,DX13,Gunner,Rogue
26,apropos0,DX13,1.2,DX13,Gunner,Wizard
26,apropos0,DX13,1.2,apropos0,Archer,Knight
26,apropos0,DX13,1.2,apropos0,Gunner,Barbarian
26,apropos0,DX13,1.2,apropos0,Gunner,Rogue
26,apropos0,DX13,1.2,apropos0,Gunner,Wizard
26,apropos0,DX13,1.2,apropos0,Knight,Rogue
26,apropos0,DX13,1.2,apropos0,Monk,Rogue
26,apropos0,Deanerbeck,1.2,Deanerbeck,Gunner,Wizard
26,apropos0,Deanerbeck,1.2,Deanerbeck,Healer,Rogue
26,apropos0,Deanerbeck,1.2,apropos0,Barbarian,Rogue
26,apropos0,Deanerbeck,1.2,apropos0,Barbarian,Wizard
26,apropos0,Deanerbeck,1.2,apropos0,Gunner,Rogue
26,apropos0,Deanerbeck,1.2,apropos0,Gunner,Wizard
26,apropos0,ECDr,1.2,apropos0,Gunner,Rogue
26,apropos0,ECDr,1.2,apropos0,Gunner,Wizard
26,apropos0,Luca1802,1.2,Luca1802,Gunner,Rogue
26,apropos0,Luca1802,1.2,Luca1802,Gunner,Wizard
26,apropos0,Luca1802,1.2,Luca1802,Knight,Barbarian
26,apropos0,Nari,1.2,Nari,Gunner,Wizard
26,apropos0,Nari,1.2,Nari,Rogue,Gunner
26,apropos0,dalinar,1.2,apropos0,Gunner,Rogue
26,apropos0,dalinar,1.2,apropos0,Rogue,Knight
26,apropos0,l17r,1.2,apropos0,Archer,Rogue
26,apropos0,l17r,1.2,apropos0,Gunner,Rogue
26,cptKav,DX13,1.2,DX13,Barbarian,Gunner
26,cptKav,DX13,1.2,DX13,Knight,Rogue
26,cptKav,DX13,1.2,cptKav,Gunner,Rogue
26,cptKav,DX13,1.2,cptKav,Knight,Archer
26,cptKav,Deanerbeck,1.2,cptKav,Gunner,Knight
26,cptKav,Deanerbeck,1.2,cptKav,Wizard,Gunner
26,cptKav,Luca1802,1.2,Luca1802,Archer,Knight
26,cptKav,Luca1802,1.2,Luca1802,Knight,Barbarian
26,cptKav,Luca1802,1.2,cptKav,Knight,Archer
26,cptKav,Luca1802,1.2,cptKav,Knight,Barbarian
26,cptKav,apropos0,1.2,apropos0,Gunner,Rogue
26,cptKav,apropos0,1.2,apropos0,Knight,Archer
26,cptKav,elennon,1.2,cptKav,Barbarian,Rogue
26,cptKav,timri,1.2,timri,Barbarian,Archer
26,cptKav,timri,1.2,timri,Gunner,Barbarian
26,dalinar,DX13,1.2,dalinar,Gunner,Barbarian
26,dalinar,DX13,1.2,dalinar,Rogue,Knight
26,dalinar,Deanerbeck,1.2,Deanerbeck,Barbarian,Archer
26,dalinar,Deanerbeck,1.2,Deanerbeck,Healer,Gunner
26,dalinar,Deanerbeck,1.2,Deanerbeck,Rogue,Archer
26,dalinar,apropos0,1.2,dalinar,Gunner,Rogue
26,dalinar,apropos0,1.2,dalinar,Monk,Rogue
26,dalinar,cptKav,1.2,dalinar,Gunner,Rogue
26,dalinar,cptKav,1.2,dalinar,Rogue,Archer
26,dalinar,l17r,1.2,l17r,Archer,Rogue
26,dalinar,l17r,1.2,l17r,Barbarian,Archer
26,elennon,DX13,1.2,DX13,Barbarian,Gunner
26,elennon,DX13,1.2,DX13,Healer,Gunner
26,elennon,DX13,1.2,DX13,Knight,Barbarian
26,elennon,DX13,1.2,DX13,Monk,Rogue
26,elennon,DX13,1.2,elennon,Gunner,Healer
26,elennon,DX13,1.2,elennon,Gunner,Monk
26,elennon,Deanerbeck,1.2,elennon,Monk,Rogue
26,elennon,Deanerbeck,1.2,elennon,Wizard,Rogue
26,elennon,apropos0,1.2,elennon,Gunner,Healer
26,elennon,apropos0,1.2,elennon,Gunner,Rogue
26,elennon,timri,1.2,timri,Gunner,Barbarian
26,elennon,timri,1.2,timri,Monk,Gunner
26,l17r,DX13,1.2,l17r,Archer,Rogue
26,l17r,DX13,1.2,l17r,Knight,Archer
26,l17r,ECDr,1.2,l17r,Archer,Rogue
26,l17r,ECDr,1.2,l17r,Gunner,Wizard
26,l17r,Ellen,1.2,Ellen,Archer,Rogue
26,l17r,Ellen,1.2,Ellen,Gunner,Barbarian
26,l17r,Frp97,1.2,Frp97,Archer,Rogue
26,l17r,Frp97,1.2,Frp97,Gunner,Barbarian
26,l17r,Frp97,1.2,l17r,Archer,Rogue
26,l17r,Frp97,1.2,l17r,Gunner,Barbarian
26,l17r,Luca1802,1.2,l17r,Archer,Rogue
26,l17r,Luca1802,1.2,l17r,Knight,Barbarian
26,l17r,apropos0,1.2,apropos0,Archer,Rogue
26,l17r,apropos0,1.2,apropos0,Gunner,Rogue
26,l17r,timri,1.2,timri,Archer,Rogue
26,l17r,timri,1.2,timri,Gunner,Barbarian
26,timri,Beccccca,1.2,timri,Gunner,Barbarian
26,timri,Beccccca,1.2,timri,Wizard,Archer
26,timri,DavetheRave,1.2,timri,Barbarian,Rogue
26,timri,DavetheRave,1.2,timri,Gunner,Barbarian
26,timri,Deanerbeck,1.2,Deanerbeck,Gunner,Barbarian
26,timri,Deanerbeck,1.2,Deanerbeck,Wizard,Rogue
26,timri,Frp97,1.2,Frp97,Barbarian,Gunner
26,timri,Frp97,1.2,Frp97,Gunner,Barbarian
26,timri,Frp97,1.2,timri,Gunner,Barbarian
26,timri,Luca1802,1.2,timri,Gunner,Barbarian
26,timri,Luca1802,1.2,timri,Knight,Barbarian
26,timri,l17r,1.2,l17r,Archer,Rogue
26,timri,l17r,1.2,l17r,Gunner,Barbarian
26,timri,l17r,1.2,timri,Archer,Rogue
26,timri,l17r,1.2,timri,Gunner,Barbarian
27,Beccccca,DX13,1.2,DX13,Gunner,Barbarian
27,Beccccca,DX13,1.2,DX13,Wizard,Archer
27,Beccccca,DavetheRave,1.2,DavetheRave,Archer,Gunner
27,Beccccca,DavetheRave,1.2,DavetheRave,Wizard,Archer
27,Beccccca,Deanerbeck,1.2,Beccccca,Gunner,Wizard
27,Beccccca,Deanerbeck,1.2,Beccccca,Wizard,Archer
27,Beccccca,Frp97,1.2,Beccccca,Archer,Healer
27,Beccccca,Frp97,1.2,Beccccca,Barbarian,Gunner
27,Beccccca,Frp97,1.2,Beccccca,Gunner,Barbarian
27,Beccccca,Frp97,1.2,Beccccca,Wizard,Archer
27,Beccccca,cptKav,1.2,Beccccca,Archer,Wizard
27,Beccccca,cptKav,1.2,Beccccca,Wizard,Archer
27,DX13,Beccccca,1.2,DX13,Archer,Healer
27,DX13,Beccccca,1.2,DX13,Gunner,Barbarian
27,DX13,DavetheRave,1.2,DX13,Gunner,Healer
27,DX13,DavetheRave,1.2,DX13,Monk,Gunner
27,DX13,DavetheRave,1.2,DavetheRave,Gunner,Barbarian
27,DX13,DavetheRave,1.2,DavetheRave,Gunner,Healer
